
SEQUEST v.28 (rev. 12), (c) 1998-2007
Molecular Biotechnology, Univ. of Washington, J.Eng/S.Morgan/J.Yates
Licensed to Thermo Fisher Scientific Inc.

In memory indexing of the database took 0.3 seconds

Search run on = TESLA
Params file = C:\Xcalibur\sequest\john\opd1_2runs_2mods\ecoli.params
Peptide tol = 0.0000, fragment tol = 1.0000, AVG/AVG
Ion series = nABY ABCDVWXYZ: 0 1 1 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
Display top = 10/5, ion % = 0.0, CODE = 101050
Protein database (in-memory indexed) = C:\Xcalibur\database\ecoli_K12_ncbi_20060321.fasta
(M* +15.99940) (STY# +79.97990)  Enzyme:Trypsin(KR/P) (2)
Searched dta file  for scan(s) 907 - 907 @ z=3
Searched dta file  for scan(s) 908 - 908 @ z=2
Searched dta file  for scan(s) 908 - 908 @ z=3
Searched dta file  for scan(s) 910 - 910 @ z=2
Searched dta file  for scan(s) 910 - 910 @ z=3
Searched dta file  for scan(s) 911 - 911 @ z=2
Searched dta file  for scan(s) 911 - 911 @ z=3
Searched dta file  for scan(s) 912 - 912 @ z=2
Searched dta file  for scan(s) 912 - 912 @ z=3
Searched dta file  for scan(s) 914 - 914 @ z=2
Searched dta file  for scan(s) 914 - 914 @ z=3
Searched dta file  for scan(s) 915 - 915 @ z=2
Searched dta file  for scan(s) 915 - 915 @ z=3
Searched dta file  for scan(s) 916 - 916 @ z=2
Searched dta file  for scan(s) 916 - 916 @ z=3
Searched dta file  for scan(s) 918 - 918 @ z=2
Searched dta file  for scan(s) 918 - 918 @ z=3
Searched dta file  for scan(s) 919 - 919 @ z=2
Searched dta file  for scan(s) 919 - 919 @ z=3
Searched dta file  for scan(s) 920 - 920 @ z=2
Searched dta file  for scan(s) 920 - 920 @ z=3
Searched dta file  for scan(s) 922 - 922 @ z=2
Searched dta file  for scan(s) 922 - 922 @ z=3
Searched dta file  for scan(s) 923 - 923 @ z=2
Searched dta file  for scan(s) 923 - 923 @ z=3
Searched dta file  for scan(s) 924 - 926 @ z=2
Searched dta file  for scan(s) 924 - 926 @ z=3
Searched dta file  for scan(s) 927 - 927 @ z=2
Searched dta file  for scan(s) 927 - 927 @ z=3
Searched dta file  for scan(s) 928 - 928 @ z=2
Searched dta file  for scan(s) 928 - 928 @ z=3
Searched dta file  for scan(s) 930 - 930 @ z=2
Searched dta file  for scan(s) 930 - 930 @ z=3
Searched dta file  for scan(s) 931 - 931 @ z=2
Searched dta file  for scan(s) 931 - 931 @ z=3
Searched dta file  for scan(s) 932 - 932 @ z=2
Searched dta file  for scan(s) 932 - 932 @ z=3
Searched dta file  for scan(s) 934 - 934 @ z=2
Searched dta file  for scan(s) 934 - 934 @ z=3
Searched dta file  for scan(s) 935 - 935 @ z=2
Searched dta file  for scan(s) 935 - 935 @ z=3
Searched dta file  for scan(s) 936 - 936 @ z=2
Searched dta file  for scan(s) 936 - 936 @ z=3
Searched dta file  for scan(s) 938 - 938 @ z=2
Searched dta file  for scan(s) 938 - 938 @ z=3
Searched dta file  for scan(s) 939 - 939 @ z=2
Searched dta file  for scan(s) 939 - 939 @ z=3
Searched dta file  for scan(s) 940 - 940 @ z=2
Searched dta file  for scan(s) 940 - 940 @ z=3
Searched dta file  for scan(s) 942 - 942 @ z=2
Searched dta file  for scan(s) 942 - 942 @ z=3
Searched dta file  for scan(s) 943 - 943 @ z=2
Searched dta file  for scan(s) 943 - 943 @ z=3
Searched dta file  for scan(s) 944 - 944 @ z=2
Searched dta file  for scan(s) 944 - 944 @ z=3
Searched dta file  for scan(s) 946 - 946 @ z=2
Searched dta file  for scan(s) 946 - 946 @ z=3
Searched dta file  for scan(s) 947 - 947 @ z=1
Searched dta file  for scan(s) 948 - 948 @ z=2
Searched dta file  for scan(s) 948 - 948 @ z=3
Searched dta file  for scan(s) 950 - 950 @ z=2
Searched dta file  for scan(s) 950 - 950 @ z=3
Searched dta file  for scan(s) 951 - 951 @ z=2
Searched dta file  for scan(s) 951 - 951 @ z=3
Searched dta file  for scan(s) 952 - 952 @ z=2
Searched dta file  for scan(s) 952 - 952 @ z=3
Searched dta file  for scan(s) 954 - 954 @ z=2
Searched dta file  for scan(s) 954 - 954 @ z=3
Searched dta file  for scan(s) 955 - 955 @ z=2
Searched dta file  for scan(s) 955 - 955 @ z=3
Searched dta file  for scan(s) 956 - 956 @ z=2
Searched dta file  for scan(s) 956 - 956 @ z=3
Searched dta file  for scan(s) 958 - 958 @ z=2
Searched dta file  for scan(s) 958 - 958 @ z=3
Searched dta file  for scan(s) 959 - 959 @ z=1
Searched dta file  for scan(s) 960 - 960 @ z=2
Searched dta file  for scan(s) 960 - 960 @ z=3
Searched dta file  for scan(s) 962 - 962 @ z=2
Searched dta file  for scan(s) 962 - 962 @ z=3
Searched dta file  for scan(s) 963 - 963 @ z=2
Searched dta file  for scan(s) 963 - 963 @ z=3
Searched dta file  for scan(s) 964 - 964 @ z=2
Searched dta file  for scan(s) 964 - 964 @ z=3
Searched dta file  for scan(s) 966 - 966 @ z=2
Searched dta file  for scan(s) 966 - 966 @ z=3
Searched dta file  for scan(s) 967 - 967 @ z=2
Searched dta file  for scan(s) 967 - 967 @ z=3
Searched dta file  for scan(s) 968 - 968 @ z=2
Searched dta file  for scan(s) 968 - 968 @ z=3
Searched dta file  for scan(s) 970 - 970 @ z=2
Searched dta file  for scan(s) 970 - 970 @ z=3
Searched dta file  for scan(s) 971 - 971 @ z=2
Searched dta file  for scan(s) 971 - 971 @ z=3
Searched dta file  for scan(s) 972 - 972 @ z=2
Searched dta file  for scan(s) 972 - 972 @ z=3
Searched dta file  for scan(s) 974 - 974 @ z=2
Searched dta file  for scan(s) 974 - 974 @ z=3
Searched dta file  for scan(s) 975 - 975 @ z=2
Searched dta file  for scan(s) 975 - 975 @ z=3
Searched dta file  for scan(s) 976 - 976 @ z=2
Searched dta file  for scan(s) 976 - 976 @ z=3
Searched dta file  for scan(s) 978 - 978 @ z=2
Searched dta file  for scan(s) 978 - 978 @ z=3
Searched dta file  for scan(s) 979 - 979 @ z=2
Searched dta file  for scan(s) 979 - 979 @ z=3
Searched dta file  for scan(s) 980 - 980 @ z=2
Searched dta file  for scan(s) 980 - 980 @ z=3
Searched dta file  for scan(s) 982 - 982 @ z=2
Searched dta file  for scan(s) 982 - 982 @ z=3
Searched dta file  for scan(s) 983 - 983 @ z=2
Searched dta file  for scan(s) 983 - 983 @ z=3
Searched dta file  for scan(s) 984 - 984 @ z=2
Searched dta file  for scan(s) 984 - 984 @ z=3
Searched dta file  for scan(s) 986 - 986 @ z=2
Searched dta file  for scan(s) 986 - 986 @ z=3
Searched dta file  for scan(s) 987 - 987 @ z=2
Searched dta file  for scan(s) 987 - 987 @ z=3
Searched dta file  for scan(s) 988 - 988 @ z=2
Searched dta file  for scan(s) 988 - 988 @ z=3
Searched dta file  for scan(s) 990 - 990 @ z=2
Searched dta file  for scan(s) 990 - 990 @ z=3
Searched dta file  for scan(s) 991 - 991 @ z=2
Searched dta file  for scan(s) 991 - 991 @ z=3
Searched dta file  for scan(s) 992 - 992 @ z=2
Searched dta file  for scan(s) 992 - 992 @ z=3
Searched dta file  for scan(s) 994 - 994 @ z=2
Searched dta file  for scan(s) 994 - 994 @ z=3
Searched dta file  for scan(s) 995 - 995 @ z=2
Searched dta file  for scan(s) 995 - 995 @ z=3
Searched dta file  for scan(s) 996 - 996 @ z=2
Searched dta file  for scan(s) 996 - 996 @ z=3
Searched dta file  for scan(s) 998 - 998 @ z=2
Searched dta file  for scan(s) 998 - 998 @ z=3
Searched dta file  for scan(s) 999 - 999 @ z=2
Searched dta file  for scan(s) 999 - 999 @ z=3
Searched dta file  for scan(s) 1000 - 1000 @ z=2
Searched dta file  for scan(s) 1000 - 1000 @ z=3
Searched dta file  for scan(s) 1002 - 1002 @ z=2
Searched dta file  for scan(s) 1002 - 1002 @ z=3
Searched dta file  for scan(s) 1003 - 1003 @ z=2
Searched dta file  for scan(s) 1003 - 1003 @ z=3
Searched dta file  for scan(s) 1004 - 1004 @ z=2
Searched dta file  for scan(s) 1004 - 1004 @ z=3
Searched dta file  for scan(s) 1006 - 1006 @ z=2
Searched dta file  for scan(s) 1006 - 1006 @ z=3
Searched dta file  for scan(s) 1007 - 1007 @ z=2
Searched dta file  for scan(s) 1007 - 1007 @ z=3
Searched dta file  for scan(s) 1008 - 1008 @ z=2
Searched dta file  for scan(s) 1008 - 1008 @ z=3
Searched dta file  for scan(s) 1010 - 1010 @ z=2
Searched dta file  for scan(s) 1010 - 1010 @ z=3
Searched dta file  for scan(s) 1011 - 1011 @ z=2
Searched dta file  for scan(s) 1011 - 1011 @ z=3
Searched dta file  for scan(s) 1012 - 1012 @ z=2
Searched dta file  for scan(s) 1012 - 1012 @ z=3
Searched dta file  for scan(s) 1014 - 1014 @ z=2
Searched dta file  for scan(s) 1014 - 1014 @ z=3
Searched dta file  for scan(s) 1015 - 1015 @ z=2
Searched dta file  for scan(s) 1015 - 1015 @ z=3
Searched dta file  for scan(s) 1016 - 1016 @ z=2
Searched dta file  for scan(s) 1016 - 1016 @ z=3
Searched dta file  for scan(s) 1018 - 1018 @ z=2
Searched dta file  for scan(s) 1018 - 1018 @ z=3
Searched dta file  for scan(s) 1019 - 1019 @ z=2
Searched dta file  for scan(s) 1019 - 1019 @ z=3
Searched dta file  for scan(s) 1020 - 1020 @ z=2
Searched dta file  for scan(s) 1020 - 1020 @ z=3
Searched dta file  for scan(s) 1022 - 1022 @ z=1
Searched dta file  for scan(s) 1023 - 1023 @ z=2
Searched dta file  for scan(s) 1023 - 1023 @ z=3
Searched dta file  for scan(s) 1024 - 1024 @ z=2
Searched dta file  for scan(s) 1024 - 1024 @ z=3
Searched dta file  for scan(s) 1026 - 1026 @ z=1
Searched dta file  for scan(s) 1027 - 1027 @ z=2
Searched dta file  for scan(s) 1027 - 1027 @ z=3
Searched dta file  for scan(s) 1028 - 1028 @ z=2
Searched dta file  for scan(s) 1028 - 1028 @ z=3
Searched dta file  for scan(s) 1030 - 1030 @ z=2
Searched dta file  for scan(s) 1030 - 1030 @ z=3
Searched dta file  for scan(s) 1031 - 1031 @ z=2
Searched dta file  for scan(s) 1031 - 1031 @ z=3
Searched dta file  for scan(s) 1032 - 1032 @ z=1
Searched dta file  for scan(s) 1034 - 1034 @ z=2
Searched dta file  for scan(s) 1034 - 1034 @ z=3
Searched dta file  for scan(s) 1035 - 1035 @ z=2
Searched dta file  for scan(s) 1035 - 1035 @ z=3
Searched dta file  for scan(s) 1036 - 1036 @ z=2
Searched dta file  for scan(s) 1036 - 1036 @ z=3
Searched dta file  for scan(s) 1038 - 1038 @ z=2
Searched dta file  for scan(s) 1038 - 1038 @ z=3
Searched dta file  for scan(s) 1039 - 1039 @ z=2
Searched dta file  for scan(s) 1039 - 1039 @ z=3
Searched dta file  for scan(s) 1040 - 1040 @ z=2
Searched dta file  for scan(s) 1040 - 1040 @ z=3
Searched dta file  for scan(s) 1042 - 1042 @ z=2
Searched dta file  for scan(s) 1042 - 1042 @ z=3
Searched dta file  for scan(s) 1043 - 1043 @ z=2
Searched dta file  for scan(s) 1043 - 1043 @ z=3
Searched dta file  for scan(s) 1044 - 1044 @ z=1
Searched dta file  for scan(s) 1046 - 1046 @ z=2
Searched dta file  for scan(s) 1046 - 1046 @ z=3
Searched dta file  for scan(s) 1047 - 1047 @ z=2
Searched dta file  for scan(s) 1047 - 1047 @ z=3
Searched dta file  for scan(s) 1048 - 1048 @ z=2
Searched dta file  for scan(s) 1048 - 1048 @ z=3
Searched dta file  for scan(s) 1050 - 1050 @ z=2
Searched dta file  for scan(s) 1050 - 1050 @ z=3
Searched dta file  for scan(s) 1051 - 1051 @ z=1
Searched dta file  for scan(s) 1052 - 1052 @ z=2
Searched dta file  for scan(s) 1052 - 1052 @ z=3
Searched dta file  for scan(s) 1054 - 1054 @ z=2
Searched dta file  for scan(s) 1054 - 1054 @ z=3
Searched dta file  for scan(s) 1055 - 1055 @ z=2
Searched dta file  for scan(s) 1055 - 1055 @ z=3
Searched dta file  for scan(s) 1056 - 1056 @ z=2
Searched dta file  for scan(s) 1056 - 1056 @ z=3
Searched dta file  for scan(s) 1058 - 1058 @ z=1
Searched dta file  for scan(s) 1059 - 1059 @ z=2
Searched dta file  for scan(s) 1059 - 1059 @ z=3
Searched dta file  for scan(s) 1060 - 1060 @ z=2
Searched dta file  for scan(s) 1060 - 1060 @ z=3
Searched dta file  for scan(s) 1062 - 1062 @ z=2
Searched dta file  for scan(s) 1062 - 1062 @ z=3
Searched dta file  for scan(s) 1063 - 1063 @ z=2
Searched dta file  for scan(s) 1063 - 1063 @ z=3
Searched dta file  for scan(s) 1064 - 1064 @ z=2
Searched dta file  for scan(s) 1064 - 1064 @ z=3
Searched dta file  for scan(s) 1066 - 1066 @ z=2
Searched dta file  for scan(s) 1066 - 1066 @ z=3
Searched dta file  for scan(s) 1067 - 1067 @ z=2
Searched dta file  for scan(s) 1067 - 1067 @ z=3
Searched dta file  for scan(s) 1068 - 1068 @ z=1
Searched dta file  for scan(s) 1070 - 1070 @ z=2
Searched dta file  for scan(s) 1070 - 1070 @ z=3
Searched dta file  for scan(s) 1071 - 1071 @ z=2
Searched dta file  for scan(s) 1071 - 1071 @ z=3
Searched dta file  for scan(s) 1072 - 1072 @ z=2
Searched dta file  for scan(s) 1072 - 1072 @ z=3
Searched dta file  for scan(s) 1074 - 1074 @ z=2
Searched dta file  for scan(s) 1074 - 1074 @ z=3
Searched dta file  for scan(s) 1075 - 1075 @ z=2
Searched dta file  for scan(s) 1075 - 1075 @ z=3
Searched dta file  for scan(s) 1076 - 1076 @ z=2
Searched dta file  for scan(s) 1076 - 1076 @ z=3
Searched dta file  for scan(s) 1078 - 1078 @ z=2
Searched dta file  for scan(s) 1078 - 1078 @ z=3
Searched dta file  for scan(s) 1079 - 1079 @ z=2
Searched dta file  for scan(s) 1079 - 1079 @ z=3
Searched dta file  for scan(s) 1080 - 1080 @ z=1
Searched dta file  for scan(s) 1082 - 1082 @ z=1
Searched dta file  for scan(s) 1083 - 1083 @ z=2
Searched dta file  for scan(s) 1083 - 1083 @ z=3
Searched dta file  for scan(s) 1084 - 1084 @ z=2
Searched dta file  for scan(s) 1084 - 1084 @ z=3
Searched dta file  for scan(s) 1086 - 1086 @ z=2
Searched dta file  for scan(s) 1086 - 1086 @ z=3
Searched dta file  for scan(s) 1087 - 1087 @ z=2
Searched dta file  for scan(s) 1087 - 1087 @ z=3
Searched dta file  for scan(s) 1088 - 1088 @ z=2
Searched dta file  for scan(s) 1088 - 1088 @ z=3
Searched dta file  for scan(s) 1090 - 1090 @ z=2
Searched dta file  for scan(s) 1090 - 1090 @ z=3
Searched dta file  for scan(s) 1091 - 1091 @ z=2
Searched dta file  for scan(s) 1091 - 1091 @ z=3
Searched dta file  for scan(s) 1092 - 1092 @ z=2
Searched dta file  for scan(s) 1092 - 1092 @ z=3
Searched dta file  for scan(s) 1094 - 1094 @ z=1
Searched dta file  for scan(s) 1095 - 1095 @ z=2
Searched dta file  for scan(s) 1095 - 1095 @ z=3
Searched dta file  for scan(s) 1096 - 1096 @ z=2
Searched dta file  for scan(s) 1096 - 1096 @ z=3
Searched dta file  for scan(s) 1098 - 1098 @ z=2
Searched dta file  for scan(s) 1098 - 1098 @ z=3
Searched dta file  for scan(s) 1099 - 1099 @ z=1
Searched dta file  for scan(s) 1100 - 1100 @ z=2
Searched dta file  for scan(s) 1100 - 1100 @ z=3
Searched dta file  for scan(s) 1102 - 1102 @ z=2
Searched dta file  for scan(s) 1102 - 1102 @ z=3
Searched dta file  for scan(s) 1103 - 1103 @ z=2
Searched dta file  for scan(s) 1103 - 1103 @ z=3
Searched dta file  for scan(s) 1104 - 1104 @ z=2
Searched dta file  for scan(s) 1104 - 1104 @ z=3
Searched dta file  for scan(s) 1106 - 1106 @ z=2
Searched dta file  for scan(s) 1106 - 1106 @ z=3
Searched dta file  for scan(s) 1107 - 1107 @ z=1
Searched dta file  for scan(s) 1108 - 1108 @ z=2
Searched dta file  for scan(s) 1108 - 1108 @ z=3
Searched dta file  for scan(s) 1110 - 1110 @ z=2
Searched dta file  for scan(s) 1110 - 1110 @ z=3
Searched dta file  for scan(s) 1111 - 1111 @ z=2
Searched dta file  for scan(s) 1111 - 1111 @ z=3
Searched dta file  for scan(s) 1112 - 1112 @ z=2
Searched dta file  for scan(s) 1112 - 1112 @ z=3
Searched dta file  for scan(s) 1114 - 1114 @ z=2
Searched dta file  for scan(s) 1114 - 1114 @ z=3
Searched dta file  for scan(s) 1115 - 1115 @ z=1
Searched dta file  for scan(s) 1116 - 1116 @ z=2
Searched dta file  for scan(s) 1116 - 1116 @ z=3
Searched dta file  for scan(s) 1118 - 1118 @ z=2
Searched dta file  for scan(s) 1118 - 1118 @ z=3
Searched dta file  for scan(s) 1119 - 1119 @ z=2
Searched dta file  for scan(s) 1119 - 1119 @ z=3
Searched dta file  for scan(s) 1120 - 1120 @ z=2
Searched dta file  for scan(s) 1120 - 1120 @ z=3
Searched dta file  for scan(s) 1122 - 1122 @ z=2
Searched dta file  for scan(s) 1122 - 1122 @ z=3
Searched dta file  for scan(s) 1123 - 1123 @ z=2
Searched dta file  for scan(s) 1123 - 1123 @ z=3
Searched dta file  for scan(s) 1124 - 1124 @ z=2
Searched dta file  for scan(s) 1124 - 1124 @ z=3
Searched dta file  for scan(s) 1126 - 1126 @ z=2
Searched dta file  for scan(s) 1126 - 1126 @ z=3
Searched dta file  for scan(s) 1127 - 1127 @ z=1
Searched dta file  for scan(s) 1128 - 1128 @ z=2
Searched dta file  for scan(s) 1128 - 1128 @ z=3
Searched dta file  for scan(s) 1130 - 1130 @ z=2
Searched dta file  for scan(s) 1130 - 1130 @ z=3
Searched dta file  for scan(s) 1131 - 1131 @ z=1
Searched dta file  for scan(s) 1132 - 1132 @ z=2
Searched dta file  for scan(s) 1132 - 1132 @ z=3
Searched dta file  for scan(s) 1134 - 1134 @ z=2
Searched dta file  for scan(s) 1134 - 1134 @ z=3
Searched dta file  for scan(s) 1135 - 1135 @ z=2
Searched dta file  for scan(s) 1135 - 1135 @ z=3
Searched dta file  for scan(s) 1136 - 1136 @ z=2
Searched dta file  for scan(s) 1136 - 1136 @ z=3
Searched dta file  for scan(s) 1138 - 1138 @ z=2
Searched dta file  for scan(s) 1138 - 1138 @ z=3
Searched dta file  for scan(s) 1139 - 1139 @ z=2
Searched dta file  for scan(s) 1139 - 1139 @ z=3
Searched dta file  for scan(s) 1140 - 1140 @ z=2
Searched dta file  for scan(s) 1140 - 1140 @ z=3
Searched dta file  for scan(s) 1142 - 1142 @ z=1
Searched dta file  for scan(s) 1143 - 1143 @ z=2
Searched dta file  for scan(s) 1143 - 1143 @ z=3
Searched dta file  for scan(s) 1144 - 1144 @ z=2
Searched dta file  for scan(s) 1144 - 1144 @ z=3
Searched dta file  for scan(s) 1146 - 1146 @ z=1
Searched dta file  for scan(s) 1147 - 1147 @ z=1
Searched dta file  for scan(s) 1148 - 1148 @ z=2
Searched dta file  for scan(s) 1148 - 1148 @ z=3
Searched dta file  for scan(s) 1150 - 1150 @ z=1
Searched dta file  for scan(s) 1151 - 1151 @ z=2
Searched dta file  for scan(s) 1151 - 1151 @ z=3
Searched dta file  for scan(s) 1152 - 1152 @ z=2
Searched dta file  for scan(s) 1152 - 1152 @ z=3
Searched dta file  for scan(s) 1154 - 1154 @ z=2
Searched dta file  for scan(s) 1154 - 1154 @ z=3
Searched dta file  for scan(s) 1155 - 1155 @ z=2
Searched dta file  for scan(s) 1155 - 1155 @ z=3
Searched dta file  for scan(s) 1156 - 1156 @ z=2
Searched dta file  for scan(s) 1156 - 1156 @ z=3
Searched dta file  for scan(s) 1158 - 1158 @ z=2
Searched dta file  for scan(s) 1158 - 1158 @ z=3
Searched dta file  for scan(s) 1159 - 1159 @ z=2
Searched dta file  for scan(s) 1159 - 1159 @ z=3
Searched dta file  for scan(s) 1160 - 1160 @ z=2
Searched dta file  for scan(s) 1160 - 1160 @ z=3
Searched dta file  for scan(s) 1162 - 1162 @ z=2
Searched dta file  for scan(s) 1162 - 1162 @ z=3
Searched dta file  for scan(s) 1163 - 1163 @ z=2
Searched dta file  for scan(s) 1163 - 1163 @ z=3
Searched dta file  for scan(s) 1164 - 1164 @ z=2
Searched dta file  for scan(s) 1164 - 1164 @ z=3
Searched dta file  for scan(s) 1166 - 1166 @ z=2
Searched dta file  for scan(s) 1166 - 1166 @ z=3
Searched dta file  for scan(s) 1167 - 1167 @ z=2
Searched dta file  for scan(s) 1167 - 1167 @ z=3
Searched dta file  for scan(s) 1168 - 1168 @ z=2
Searched dta file  for scan(s) 1168 - 1168 @ z=3
Searched dta file  for scan(s) 1170 - 1170 @ z=2
Searched dta file  for scan(s) 1170 - 1170 @ z=3
Searched dta file  for scan(s) 1171 - 1171 @ z=2
Searched dta file  for scan(s) 1171 - 1171 @ z=3
Searched dta file  for scan(s) 1172 - 1172 @ z=2
Searched dta file  for scan(s) 1172 - 1172 @ z=3
Searched dta file  for scan(s) 1174 - 1174 @ z=1
Searched dta file  for scan(s) 1175 - 1175 @ z=1
Searched dta file  for scan(s) 1176 - 1176 @ z=2
Searched dta file  for scan(s) 1176 - 1176 @ z=3
Searched dta file  for scan(s) 1178 - 1178 @ z=2
Searched dta file  for scan(s) 1178 - 1178 @ z=3
Searched dta file  for scan(s) 1179 - 1179 @ z=2
Searched dta file  for scan(s) 1179 - 1179 @ z=3
Searched dta file  for scan(s) 1180 - 1180 @ z=2
Searched dta file  for scan(s) 1180 - 1180 @ z=3
Searched dta file  for scan(s) 1182 - 1182 @ z=2
Searched dta file  for scan(s) 1182 - 1182 @ z=3
Searched dta file  for scan(s) 1183 - 1183 @ z=1
Searched dta file  for scan(s) 1184 - 1184 @ z=2
Searched dta file  for scan(s) 1184 - 1184 @ z=3
Searched dta file  for scan(s) 1186 - 1186 @ z=2
Searched dta file  for scan(s) 1186 - 1186 @ z=3
Searched dta file  for scan(s) 1187 - 1187 @ z=2
Searched dta file  for scan(s) 1187 - 1187 @ z=3
Searched dta file  for scan(s) 1188 - 1188 @ z=2
Searched dta file  for scan(s) 1188 - 1188 @ z=3
Searched dta file  for scan(s) 1190 - 1190 @ z=2
Searched dta file  for scan(s) 1190 - 1190 @ z=3
Searched dta file  for scan(s) 1191 - 1191 @ z=2
Searched dta file  for scan(s) 1191 - 1191 @ z=3
Searched dta file  for scan(s) 1192 - 1192 @ z=2
Searched dta file  for scan(s) 1192 - 1192 @ z=3
Searched dta file  for scan(s) 1194 - 1194 @ z=2
Searched dta file  for scan(s) 1194 - 1194 @ z=3
Searched dta file  for scan(s) 1195 - 1195 @ z=1
Searched dta file  for scan(s) 1196 - 1196 @ z=2
Searched dta file  for scan(s) 1196 - 1196 @ z=3
Searched dta file  for scan(s) 1198 - 1198 @ z=2
Searched dta file  for scan(s) 1198 - 1198 @ z=3
Searched dta file  for scan(s) 1199 - 1199 @ z=2
Searched dta file  for scan(s) 1199 - 1199 @ z=3
Searched dta file  for scan(s) 1200 - 1200 @ z=1
Searched dta file  for scan(s) 1202 - 1202 @ z=2
Searched dta file  for scan(s) 1202 - 1202 @ z=3
Searched dta file  for scan(s) 1203 - 1203 @ z=1
Searched dta file  for scan(s) 1204 - 1204 @ z=2
Searched dta file  for scan(s) 1204 - 1204 @ z=3
Searched dta file  for scan(s) 1206 - 1206 @ z=2
Searched dta file  for scan(s) 1206 - 1206 @ z=3
Searched dta file  for scan(s) 1207 - 1207 @ z=2
Searched dta file  for scan(s) 1207 - 1207 @ z=3
Searched dta file  for scan(s) 1208 - 1208 @ z=2
Searched dta file  for scan(s) 1208 - 1208 @ z=3
Searched dta file  for scan(s) 1210 - 1210 @ z=2
Searched dta file  for scan(s) 1210 - 1210 @ z=3
Searched dta file  for scan(s) 1211 - 1211 @ z=2
Searched dta file  for scan(s) 1211 - 1211 @ z=3
Searched dta file  for scan(s) 1212 - 1212 @ z=2
Searched dta file  for scan(s) 1212 - 1212 @ z=3
Searched dta file  for scan(s) 1214 - 1214 @ z=1
Searched dta file  for scan(s) 1215 - 1215 @ z=2
Searched dta file  for scan(s) 1215 - 1215 @ z=3
Searched dta file  for scan(s) 1216 - 1216 @ z=2
Searched dta file  for scan(s) 1216 - 1216 @ z=3
Searched dta file  for scan(s) 1218 - 1218 @ z=1
Searched dta file  for scan(s) 1219 - 1219 @ z=1
Searched dta file  for scan(s) 1220 - 1220 @ z=2
Searched dta file  for scan(s) 1220 - 1220 @ z=3
Searched dta file  for scan(s) 1222 - 1222 @ z=2
Searched dta file  for scan(s) 1222 - 1222 @ z=3
Searched dta file  for scan(s) 1223 - 1223 @ z=2
Searched dta file  for scan(s) 1223 - 1223 @ z=3
Searched dta file  for scan(s) 1224 - 1224 @ z=2
Searched dta file  for scan(s) 1224 - 1224 @ z=3
Searched dta file  for scan(s) 1226 - 1226 @ z=2
Searched dta file  for scan(s) 1226 - 1226 @ z=3
Searched dta file  for scan(s) 1227 - 1227 @ z=2
Searched dta file  for scan(s) 1227 - 1227 @ z=3
Searched dta file  for scan(s) 1228 - 1228 @ z=2
Searched dta file  for scan(s) 1228 - 1228 @ z=3
Searched dta file  for scan(s) 1230 - 1230 @ z=1
Searched dta file  for scan(s) 1231 - 1231 @ z=2
Searched dta file  for scan(s) 1231 - 1231 @ z=3
Searched dta file  for scan(s) 1232 - 1232 @ z=2
Searched dta file  for scan(s) 1232 - 1232 @ z=3
Searched dta file  for scan(s) 1234 - 1234 @ z=1
Searched dta file  for scan(s) 1235 - 1235 @ z=2
Searched dta file  for scan(s) 1235 - 1235 @ z=3
Searched dta file  for scan(s) 1236 - 1236 @ z=2
Searched dta file  for scan(s) 1236 - 1236 @ z=3
Searched dta file  for scan(s) 1238 - 1238 @ z=2
Searched dta file  for scan(s) 1238 - 1238 @ z=3
Searched dta file  for scan(s) 1239 - 1239 @ z=1
Searched dta file  for scan(s) 1240 - 1240 @ z=2
Searched dta file  for scan(s) 1240 - 1240 @ z=3
Searched dta file  for scan(s) 1242 - 1242 @ z=2
Searched dta file  for scan(s) 1242 - 1242 @ z=3
Searched dta file  for scan(s) 1243 - 1243 @ z=2
Searched dta file  for scan(s) 1243 - 1243 @ z=3
Searched dta file  for scan(s) 1244 - 1244 @ z=2
Searched dta file  for scan(s) 1244 - 1244 @ z=3
Searched dta file  for scan(s) 1246 - 1246 @ z=2
Searched dta file  for scan(s) 1246 - 1246 @ z=3
Searched dta file  for scan(s) 1247 - 1247 @ z=2
Searched dta file  for scan(s) 1247 - 1247 @ z=3
Searched dta file  for scan(s) 1248 - 1248 @ z=2
Searched dta file  for scan(s) 1248 - 1248 @ z=3
Searched dta file  for scan(s) 1250 - 1250 @ z=2
Searched dta file  for scan(s) 1250 - 1250 @ z=3
Searched dta file  for scan(s) 1251 - 1251 @ z=2
Searched dta file  for scan(s) 1251 - 1251 @ z=3
Searched dta file  for scan(s) 1252 - 1252 @ z=2
Searched dta file  for scan(s) 1252 - 1252 @ z=3
Searched dta file  for scan(s) 1254 - 1254 @ z=2
Searched dta file  for scan(s) 1254 - 1254 @ z=3
Searched dta file  for scan(s) 1255 - 1255 @ z=2
Searched dta file  for scan(s) 1255 - 1255 @ z=3
Searched dta file  for scan(s) 1256 - 1256 @ z=2
Searched dta file  for scan(s) 1256 - 1256 @ z=3
Searched dta file  for scan(s) 1258 - 1258 @ z=2
Searched dta file  for scan(s) 1258 - 1258 @ z=3
Searched dta file  for scan(s) 1259 - 1259 @ z=2
Searched dta file  for scan(s) 1259 - 1259 @ z=3
Searched dta file  for scan(s) 1260 - 1260 @ z=2
Searched dta file  for scan(s) 1260 - 1260 @ z=3
